Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 383477503 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
diploid_resolve_locus   1261:        11      330       16 ->        18
diploid_resolve_locus   1262:         7       51        3 ->         3
diploid_resolve_locus   1263:         4       70        2 ->         2
diploid_resolve_locus   1264:        16      261       13 ->        18
diploid_resolve_locus   1265:         9      197        6 ->         6
diploid_resolve_locus   1266:        20       92        4 ->         5
diploid_resolve_locus   1267:        13      129        3 ->         3
diploid_resolve_locus   1268:        16      465       16 ->        67
diploid_resolve_locus   1269:         2      275        6 ->         6
diploid_resolve_locus   1270:         3      362        9 ->         9
diploid_resolve_locus   1271:         4       54        2 ->         2
diploid_resolve_locus   1272:         2       72        1 ->         1
diploid_resolve_locus   1273:         3      281        3 ->         3
diploid_resolve_locus   1274:        20      367       15 ->        19
diploid_resolve_locus   1275:         3      453        3 ->         3
diploid_resolve_locus   1276:        10      290       12 ->        12
diploid_resolve_locus   1277:        18       90        3 ->         3
diploid_resolve_locus   1278:         3      280        4 ->         4
diploid_resolve_locus   1279:        18      161        6 ->         7
diploid_resolve_locus   1280:         6      154        2 ->         2
diploid_resolve_locus   1281:         9      281       10 ->        16
diploid_resolve_locus   1282:        20      236       12 ->        16
diploid_resolve_locus   1283:        17      102        2 ->         2
diploid_resolve_locus   1284:        13      386       13 ->       152
diploid_resolve_locus   1285:        19      132        5 ->         7
diploid_resolve_locus   1286:         4      129       10 ->        12
diploid_resolve_locus   1287:         4      279        6 ->         6
diploid_resolve_locus   1288:         2       85        2 ->         2
diploid_resolve_locus   1289:        18      529       11 ->        14
diploid_resolve_locus   1290:        14      286       21 ->        33
diploid_resolve_locus   1291:        17      234       12 ->        13
diploid_resolve_locus   1292:        16      692       20 ->        26
diploid_resolve_locus   1293:        20      455       16 ->        40
diploid_resolve_locus   1294:        19       63        3 ->         3
diploid_resolve_locus   1295:        18      121        5 ->         5
diploid_resolve_locus   1296:         3      196        2 ->         2
diploid_resolve_locus   1297:        20      161        5 ->         5
diploid_resolve_locus   1298:        19      196        7 ->        10
diploid_resolve_locus   1299:        11      177        7 ->         9
diploid_resolve_locus   1300:        20      291       26 ->        40
diploid_resolve_locus   1301:        18       52        2 ->         2
diploid_resolve_locus   1302:        20      326        6 ->         6
diploid_resolve_locus   1303:        17      110        3 ->         3
diploid_resolve_locus   1304:        20      121        4 ->         4
diploid_resolve_locus   1305:        20      147        8 ->         8
diploid_resolve_locus   1306:         2      202        2 ->         2
diploid_resolve_locus   1307:         3       53        1 ->         1
diploid_resolve_locus   1308:        13      284       17 ->        19
diploid_resolve_locus   1309:         2      549        4 ->         4
diploid_resolve_locus   1310:         5      272       12 ->        14
diploid_resolve_locus   1311:         8      332       12 ->        12
diploid_resolve_locus   1312:        17      117        5 ->         5
diploid_resolve_locus   1313:         2      163        2 ->         2
diploid_resolve_locus   1314:        16       97        2 ->         2
diploid_resolve_locus   1315:        10      146        5 ->         5
diploid_resolve_locus   1316:        20      165        6 ->         7
diploid_resolve_locus   1317:        18      293       14 ->        16
diploid_resolve_locus   1318:         8       78        3 ->         3
diploid_resolve_locus   1319:         2      282        4 ->         4
diploid_resolve_locus   1320:         8      232        6 ->         6
diploid_resolve_locus   1321:         3      258       10 ->        14
diploid_resolve_locus   1322:        12      278       12 ->        13
diploid_resolve_locus   1323:        19      123       10 ->        49
diploid_resolve_locus   1324:         2      237        6 ->         8
diploid_resolve_locus   1325:         4       47        2 ->         2
diploid_resolve_locus   1326:         2      279        5 ->         5
diploid_resolve_locus   1327:        20      707       32 ->        35
diploid_resolve_locus   1328:         9      226       10 ->        10
diploid_resolve_locus   1329:        18      292       15 ->        15
diploid_resolve_locus   1330:        10      249       10 ->        10
diploid_resolve_locus   1331:         9      235       20 ->        28
diploid_resolve_locus   1332:         6      281       15 ->        15
diploid_resolve_locus   1333:         9      405       17 ->        20
diploid_resolve_locus   1334:        14      130        2 ->         2
diploid_resolve_locus   1335:        20      518       10 ->        10
diploid_resolve_locus   1336:         4       59        1 ->         1
diploid_resolve_locus   1337:         7      250        9 ->        11
diploid_resolve_locus   1338:        18      143        4 ->         4
diploid_resolve_locus   1339:        19      239        7 ->         8
diploid_resolve_locus   1340:         7      380        4 ->         4
diploid_resolve_locus   1341:        16      433       30 ->       112
diploid_resolve_locus   1342:        10      378       14 ->        19
diploid_resolve_locus   1343:         5      278       11 ->        15
diploid_resolve_locus   1344:        18      337       13 ->        22
diploid_resolve_locus   1345:        20      215        6 ->         6
diploid_resolve_locus   1346:         9      279        8 ->         8
diploid_resolve_locus   1347:        19      428       13 ->        20
diploid_resolve_locus   1348:        20      132        5 ->         8
diploid_resolve_locus   1349:        20      585       15 ->        22
diploid_resolve_locus   1350:        20      387        8 ->        11
diploid_resolve_locus   1351:        20      110        8 ->        10
diploid_resolve_locus   1352:        16      198        9 ->        13
diploid_resolve_locus   1353:        20      356       17 ->        61
diploid_resolve_locus   1354:        13      278       18 ->        22
diploid_resolve_locus   1355:         3      287        4 ->         4
diploid_resolve_locus   1356:         6      109        6 ->         6
diploid_resolve_locus   1357:        18      225        8 ->       230
diploid_resolve_locus   1358:        10      153        4 ->         4
diploid_resolve_locus   1359:        13       57        2 ->         2
diploid_resolve_locus   1360:         8      283       18 ->        19
diploid_resolve_locus   1361:        18      140        9 ->         9
diploid_resolve_locus   1362:        19      429       20 ->        44
diploid_resolve_locus   1363:         9      189        5 ->         5
diploid_resolve_locus   1364:        20      224        7 ->        11
diploid_resolve_locus   1365:        20      179        1 ->         1
diploid_resolve_locus   1366:        20      129        2 ->         2
diploid_resolve_locus   1367:        20       96        3 ->         3
diploid_resolve_locus   1368:        17      262       10 ->        27
diploid_resolve_locus   1369:        10      419       18 ->        20
diploid_resolve_locus   1370:         7      209        7 ->         8
diploid_resolve_locus   1371:        18      130        9 ->        50
diploid_resolve_locus   1372:         4      285        7 ->         8
diploid_resolve_locus   1373:         6      208        7 ->         9
diploid_resolve_locus   1374:        20      292       15 ->        15
diploid_resolve_locus   1375:        20       97        7 ->         7
diploid_resolve_locus   1376:        19      149        5 ->        15
diploid_resolve_locus   1377:        12      286       14 ->        19
diploid_resolve_locus   1378:        20      129        2 ->         2
diploid_resolve_locus   1379:        20      335       14 ->        30
diploid_resolve_locus   1380:         2      285        5 ->         5
diploid_resolve_locus   1381:         8      286       14 ->        14
diploid_resolve_locus   1382:         2       98        1 ->         1
diploid_resolve_locus   1383:        11      189        6 ->         6
diploid_resolve_locus   1384:        13      292       19 ->        19
diploid_resolve_locus   1385:        20       70        4 ->         4
ajan_BABY6724 -> ajan (diploid=1)
ajan_DW655 -> ajan (diploid=1)
ajan_DW663 -> ajan (diploid=1)
ajan_esa36 -> ajan (diploid=1)
ajan_wdb38 -> ajan (diploid=1)
ajan_ODP48916 -> ajan (diploid=1)
ajancf_SLM01 -> ajan (diploid=1)
ajancf_SLM05 -> ajan (diploid=1)
ajancf_SLM10 -> ajan (diploid=1)
alas_BABY422 -> alas (diploid=1)
alas_BABY4577 -> alas (diploid=1)
alas_BABY6558 -> alas (diploid=1)
alas_DW641 -> alas (diploid=1)
alas_DW646 -> alas (diploid=1)
alas_ODP43138 -> alas (diploid=1)
alas_ODP7414 -> alas (diploid=1)
alas_ODP7415 -> alas (diploid=1)
alas_ODP7424 -> alas (diploid=1)
alas_ODP7429 -> alas (diploid=1)
alas_ODP7432 -> alas (diploid=1)


ajan_BABY6724.1 -> ajan (diploid=1)
ajan_BABY6724.2 -> ajan (diploid=1)
ajan_DW655.1 -> ajan (diploid=1)
ajan_DW655.2 -> ajan (diploid=1)
ajan_DW663.1 -> ajan (diploid=1)
ajan_DW663.2 -> ajan (diploid=1)
ajan_esa36.1 -> ajan (diploid=1)
ajan_esa36.2 -> ajan (diploid=1)
ajan_wdb38.1 -> ajan (diploid=1)
ajan_wdb38.2 -> ajan (diploid=1)
ajan_ODP48916.1 -> ajan (diploid=1)
ajan_ODP48916.2 -> ajan (diploid=1)
ajancf_SLM01.1 -> ajan (diploid=1)
ajancf_SLM01.2 -> ajan (diploid=1)
ajancf_SLM05.1 -> ajan (diploid=1)
ajancf_SLM05.2 -> ajan (diploid=1)
ajancf_SLM10.1 -> ajan (diploid=1)
ajancf_SLM10.2 -> ajan (diploid=1)
alas_BABY422.1 -> alas (diploid=1)
alas_BABY422.2 -> alas (diploid=1)
alas_BABY4577.1 -> alas (diploid=1)
alas_BABY4577.2 -> alas (diploid=1)
alas_BABY6558.1 -> alas (diploid=1)
alas_BABY6558.2 -> alas (diploid=1)
alas_DW641.1 -> alas (diploid=1)
alas_DW641.2 -> alas (diploid=1)
alas_DW646.1 -> alas (diploid=1)
alas_DW646.2 -> alas (diploid=1)
alas_ODP43138.1 -> alas (diploid=1)
alas_ODP43138.2 -> alas (diploid=1)
alas_ODP7414.1 -> alas (diploid=1)
alas_ODP7414.2 -> alas (diploid=1)
alas_ODP7415.1 -> alas (diploid=1)
alas_ODP7415.2 -> alas (diploid=1)
alas_ODP7424.1 -> alas (diploid=1)
alas_ODP7424.2 -> alas (diploid=1)
alas_ODP7429.1 -> alas (diploid=1)
alas_ODP7429.2 -> alas (diploid=1)
alas_ODP7432.1 -> alas (diploid=1)
alas_ODP7432.2 -> alas (diploid=1)

Summary of alignments *after* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
-------+-------+-----------+--------+-----------------+------------+------------
     1 |  JC69 |         8 |    137 |               0 |          1 |      Fixed 
     2 |  JC69 |        40 |    397 |             116 |         19 |      Fixed 
     3 |  JC69 |         4 |    281 |              11 |          5 |      Fixed 
     4 |  JC69 |        38 |    449 |               5 |         19 |      Fixed 
     5 |  JC69 |        16 |    265 |               7 |          7 |      Fixed 
     6 |  JC69 |         6 |     51 |               0 |          1 |      Fixed 
     7 |  JC69 |        12 |    239 |              60 |         11 |      Fixed 
     8 |  JC69 |        34 |    499 |             292 |         52 |      Fixed 
     9 |  JC69 |         4 |    554 |             133 |          3 |      Fixed 
    10 |  JC69 |        12 |    287 |              32 |         12 |      Fixed 
    11 |  JC69 |        40 |    488 |             419 |         59 |      Fixed 
    12 |  JC69 |        36 |    288 |              92 |         11 |      Fixed 
    13 |  JC69 |         6 |    274 |               1 |          2 |      Fixed 
    14 |  JC69 |         6 |    112 |              11 |          3 |      Fixed 
    15 |  JC69 |         4 |    280 |               4 |          3 |      Fixed 
    16 |  JC69 |         6 |    161 |               0 |          2 |      Fixed 
    17 |  JC69 |        40 |    273 |               3 |          5 |      Fixed 
    18 |  JC69 |         4 |    132 |               0 |          1 |      Fixed 
    19 |  JC69 |         6 |     86 |               0 |          1 |      Fixed 
    20 |  JC69 |        14 |    279 |              23 |         13 |      Fixed 
    21 |  JC69 |        38 |    167 |               8 |         13 |      Fixed 
    22 |  JC69 |        26 |    254 |              96 |         11 |      Fixed 
    23 |  JC69 |        40 |    412 |              16 |         19 |      Fixed 
    24 |  JC69 |        40 |    182 |               3 |          6 |      Fixed 
    25 |  JC69 |         8 |    214 |               6 |          6 |      Fixed 
    26 |  JC69 |        12 |    278 |              13 |          7 |      Fixed 
    27 |  JC69 |         8 |    105 |               1 |          2 |      Fixed 
    28 |  JC69 |        32 |    206 |              93 |        162 |      Fixed 
    29 |  JC69 |        12 |     62 |               5 |          2 |      Fixed 
    30 |  JC69 |        10 |    242 |              41 |          7 |      Fixed 
    31 |  JC69 |        22 |    563 |             379 |         59 |      Fixed 
    32 |  JC69 |        36 |    261 |             125 |         19 |      Fixed 
    33 |  JC69 |         6 |    145 |              34 |         11 |      Fixed 
    34 |  JC69 |        40 |    167 |              81 |         14 |      Fixed 
    35 |  JC69 |        30 |    629 |             366 |         56 |      Fixed 
    36 |  JC69 |        30 |    117 |               2 |          3 |      Fixed 
    37 |  JC69 |         6 |    283 |              24 |          8 |      Fixed 
    38 |  JC69 |        24 |    178 |              10 |         10 |      Fixed 
    39 |  JC69 |        38 |     48 |               1 |          2 |      Fixed 
    40 |  JC69 |        38 |    349 |             107 |         20 |      Fixed 
    41 |  JC69 |         8 |     71 |               6 |          3 |      Fixed 
    42 |  JC69 |         4 |    159 |              70 |          4 |      Fixed 
    43 |  JC69 |        22 |     86 |              16 |         26 |      Fixed 
    44 |  JC69 |        20 |    247 |              17 |         11 |      Fixed 
    45 |  JC69 |        18 |    123 |               6 |          4 |      Fixed 
    46 |  JC69 |         6 |    222 |               6 |          4 |      Fixed 
    47 |  JC69 |        10 |    209 |              14 |          8 |      Fixed 
    48 |  JC69 |         4 |    280 |              17 |          6 |      Fixed 
    49 |  JC69 |         4 |    229 |               1 |          2 |      Fixed 
    50 |  JC69 |        12 |    222 |              33 |         12 |      Fixed 
    51 |  JC69 |        18 |    465 |             151 |         55 |      Fixed 
    52 |  JC69 |        40 |     97 |               2 |          3 |      Fixed 
    53 |  JC69 |         4 |    102 |               0 |          1 |      Fixed 
    54 |  JC69 |         6 |    271 |               4 |          4 |      Fixed 
    55 |  JC69 |        22 |    564 |              33 |         34 |      Fixed 
    56 |  JC69 |        12 |    522 |             253 |         14 |      Fixed 
    57 |  JC69 |         6 |    284 |               5 |          5 |      Fixed 
    58 |  JC69 |         4 |     95 |               0 |          1 |      Fixed 
    59 |  JC69 |        40 |    111 |               5 |          5 |      Fixed 
    60 |  JC69 |        18 |    268 |              15 |         12 |      Fixed 
    61 |  JC69 |        40 |    152 |              74 |         18 |      Fixed 
    62 |  JC69 |        40 |    138 |               9 |          8 |      Fixed 
    63 |  JC69 |        38 |     99 |               5 |          4 |      Fixed 
    64 |  JC69 |        38 |     60 |               2 |          3 |      Fixed 
    65 |  JC69 |        16 |    132 |               2 |          3 |      Fixed 
    66 |  JC69 |        12 |    211 |               7 |          4 |      Fixed 
    67 |  JC69 |        38 |    133 |               6 |          5 |      Fixed 
    68 |  JC69 |         4 |     81 |               5 |          2 |      Fixed 
    69 |  JC69 |         4 |     47 |               0 |          1 |      Fixed 
    70 |  JC69 |        10 |    278 |              48 |          7 |      Fixed 
    71 |  JC69 |        20 |     70 |              10 |          4 |      Fixed 
    72 |  JC69 |         6 |     95 |              45 |          3 |      Fixed 
    73 |  JC69 |         4 |     98 |               6 |          3 |      Fixed 
    74 |  JC69 |         4 |    118 |               0 |          1 |      Fixed 
    75 |  JC69 |         4 |    152 |               0 |          1 |      Fixed 
    76 |  JC69 |        38 |    301 |              10 |          9 |      Fixed 
    77 |  JC69 |        34 |    189 |               6 |        113 |      Fixed 
    78 |  JC69 |        38 |    194 |              12 |         25 |      Fixed 
    79 |  JC69 |        34 |     83 |               7 |         11 |      Fixed 
    80 |  JC69 |         6 |    279 |              17 |          6 |      Fixed 
    81 |  JC69 |         8 |     88 |               5 |          5 |      Fixed 
    82 |  JC69 |        30 |    102 |              12 |          9 |      Fixed 
    83 |  JC69 |         6 |     89 |               5 |          3 |      Fixed 
    84 |  JC69 |         6 |     93 |               8 |          9 |      Fixed 
    85 |  JC69 |        10 |    121 |               6 |          5 |      Fixed 
    86 |  JC69 |         6 |     45 |               0 |          1 |      Fixed 
    87 |  JC69 |         4 |    174 |              24 |          5 |      Fixed 
    88 |  JC69 |         4 |    278 |              28 |          5 |      Fixed 
    89 |  JC69 |        18 |     53 |               3 |          4 |      Fixed 
    90 |  JC69 |         4 |    143 |               1 |          3 |      Fixed 
    91 |  JC69 |        12 |     78 |              13 |         14 |      Fixed 
    92 |  JC69 |        10 |     65 |              28 |         10 |      Fixed 
    93 |  JC69 |        10 |     54 |               1 |          3 |      Fixed 
    94 |  JC69 |         4 |    105 |               1 |          3 |      Fixed 
    95 |  JC69 |         4 |     95 |               0 |          2 |      Fixed 
    96 |  JC69 |         8 |     62 |               0 |          1 |      Fixed 
    97 |  JC69 |         6 |     79 |              23 |          5 |      Fixed 
    98 |  JC69 |        16 |     55 |               5 |          3 |      Fixed 
    99 |  JC69 |         4 |    229 |               6 |          5 |      Fixed 
   100 |  JC69 |         4 |     67 |               0 |          1 |      Fixed 
   101 |  JC69 |         4 |     64 |               0 |          1 |      Fixed 
   102 |  JC69 |         4 |    278 |              31 |          6 |      Fixed 
   103 |  JC69 |        38 |    102 |               2 |          3 |      Fixed 
   104 |  JC69 |        40 |    117 |               6 |         19 |      Fixed 
   105 |  JC69 |         4 |    463 |             186 |          4 |      Fixed 
   106 |  JC69 |         6 |    154 |              17 |          3 |      Fixed 
   107 |  JC69 |         6 |    147 |               0 |          1 |      Fixed 
   108 |  JC69 |         6 |    244 |               8 |          6 |      Fixed 
   109 |  JC69 |        32 |    143 |              13 |         14 |      Fixed 
   110 |  JC69 |         6 |    276 |             131 |          4 |      Fixed 
   111 |  JC69 |        34 |    133 |              20 |         21 |      Fixed 
   112 |  JC69 |        40 |     99 |               2 |          3 |      Fixed 
   113 |  JC69 |         6 |     53 |               1 |          2 |      Fixed 
   114 |  JC69 |         8 |     59 |               7 |          7 |      Fixed 
   115 |  JC69 |         8 |    282 |               9 |          8 |      Fixed 
   116 |  JC69 |        20 |    161 |               5 |          5 |      Fixed 
   117 |  JC69 |        10 |     76 |              36 |          6 |      Fixed 
   118 |  JC69 |        34 |    270 |              40 |         49 |      Fixed 
   119 |  JC69 |        40 |     73 |               8 |         10 |      Fixed 
   120 |  JC69 |         6 |    160 |               8 |          6 |      Fixed 
   121 |  JC69 |         4 |     52 |               0 |          1 |      Fixed 
   122 |  JC69 |        38 |    191 |               7 |         13 |      Fixed 
   123 |  JC69 |        18 |    146 |               2 |          4 |      Fixed 
   124 |  JC69 |        22 |    155 |               4 |          6 |      Fixed 
   125 |  JC69 |        40 |    178 |               6 |          8 |      Fixed 
   126 |  JC69 |        12 |    225 |              21 |         15 |      Fixed 
   127 |  JC69 |        10 |    151 |              11 |          9 |      Fixed 
   128 |  JC69 |        30 |    218 |             108 |         21 |      Fixed 
   129 |  JC69 |        14 |    124 |               5 |          8 |      Fixed 
   130 |  JC69 |        22 |    146 |              20 |          7 |      Fixed 
   131 |  JC69 |        14 |     96 |               5 |          7 |      Fixed 
   132 |  JC69 |        40 |    245 |               4 |          5 |      Fixed 
   133 |  JC69 |        14 |    130 |              15 |          6 |      Fixed 
   134 |  JC69 |        10 |     58 |               2 |          3 |      Fixed 
   135 |  JC69 |         6 |    252 |               0 |          2 |      Fixed 
   136 |  JC69 |        26 |    113 |               3 |          4 |      Fixed 
   137 |  JC69 |        10 |     71 |               0 |          1 |      Fixed 
   138 |  JC69 |         4 |    273 |               0 |          2 |      Fixed 
   139 |  JC69 |        10 |     99 |               0 |          1 |      Fixed 
   140 |  JC69 |         6 |    216 |              13 |          8 |      Fixed 
   141 |  JC69 |        16 |    212 |               9 |          8 |      Fixed 
   142 |  JC69 |        40 |    591 |             401 |         65 |      Fixed 
   143 |  JC69 |        38 |    417 |             291 |         21 |      Fixed 
   144 |  JC69 |        24 |    265 |               9 |         11 |      Fixed 
   145 |  JC69 |        40 |     65 |               0 |          1 |      Fixed 
   146 |  JC69 |         4 |     51 |               0 |          1 |      Fixed 
   147 |  JC69 |        30 |     54 |               2 |          2 |      Fixed 
   148 |  JC69 |         4 |     53 |               3 |          3 |      Fixed 
   149 |  JC69 |         8 |    160 |              51 |          2 |      Fixed 
   150 |  JC69 |         4 |    225 |               9 |          5 |      Fixed 
   151 |  JC69 |         6 |    279 |              13 |          9 |      Fixed 
   152 |  JC69 |        12 |    147 |               9 |          9 |      Fixed 
   153 |  JC69 |        22 |    160 |              13 |         29 |      Fixed 
   154 |  JC69 |        32 |    308 |             154 |         14 |      Fixed 
   155 |  JC69 |        26 |    833 |             684 |         52 |      Fixed 
   156 |  JC69 |         8 |    142 |               5 |          3 |      Fixed 
   157 |  JC69 |        18 |    215 |               8 |         26 |      Fixed 
   158 |  JC69 |        40 |    171 |               1 |          2 |      Fixed 
   159 |  JC69 |         4 |    101 |               0 |          2 |      Fixed 
   160 |  JC69 |         4 |    129 |               0 |          1 |      Fixed 
   161 |  JC69 |        24 |    104 |               0 |          1 |      Fixed 
   162 |  JC69 |        22 |    131 |               0 |          1 |      Fixed 
   163 |  JC69 |        12 |    146 |              11 |          8 |      Fixed 
   164 |  JC69 |        40 |    420 |              10 |         74 |      Fixed 
   165 |  JC69 |        32 |    443 |             217 |         35 |      Fixed 
   166 |  JC69 |         6 |     41 |               0 |          1 |      Fixed 
   167 |  JC69 |        20 |    324 |              66 |         20 |      Fixed 
   168 |  JC69 |        34 |    153 |               0 |          1 |      Fixed 
   169 |  JC69 |         4 |    118 |               0 |          1 |      Fixed 
   170 |  JC69 |        26 |    211 |              18 |         34 |      Fixed 
   171 |  JC69 |         4 |    505 |             244 |          5 |      Fixed 
   172 |  JC69 |        22 |     98 |               4 |          9 |      Fixed 
   173 |  JC69 |         4 |    181 |               0 |          1 |      Fixed 
   174 |  JC69 |         4 |    136 |               2 |          3 |      Fixed 
   175 |  JC69 |        32 |    429 |               4 |          5 |      Fixed 
   176 |  JC69 |        24 |    358 |              13 |          9 |      Fixed 
   177 |  JC69 |        34 |    152 |              17 |         12 |      Fixed 
   178 |  JC69 |         6 |    193 |               1 |          2 |      Fixed 
   179 |  JC69 |        22 |    187 |              20 |         26 |      Fixed 
   180 |  JC69 |         8 |    199 |               1 |          2 |      Fixed 
   181 |  JC69 |        30 |    368 |             175 |         19 |      Fixed 
   182 |  JC69 |        32 |     80 |              12 |         10 |      Fixed 
   183 |  JC69 |        26 |     92 |               0 |          2 |      Fixed 
   184 |  JC69 |        40 |    292 |              32 |         35 |      Fixed 
   185 |  JC69 |         4 |    136 |               0 |          1 |      Fixed 
   186 |  JC69 |         6 |     42 |               0 |          1 |      Fixed 
   187 |  JC69 |         8 |    282 |              21 |         11 |      Fixed 
   188 |  JC69 |        40 |    146 |               5 |          8 |      Fixed 
   189 |  JC69 |         4 |    217 |               2 |          2 |      Fixed 
   190 |  JC69 |         6 |    272 |              79 |          5 |      Fixed 
   191 |  JC69 |         8 |    291 |              26 |          4 |      Fixed 
   192 |  JC69 |        26 |    404 |             204 |         36 |      Fixed 
   193 |  JC69 |        18 |    286 |              14 |         12 |      Fixed 
   194 |  JC69 |        34 |     60 |               2 |          4 |      Fixed 
   195 |  JC69 |        40 |     92 |               0 |          1 |      Fixed 
   196 |  JC69 |        36 |    150 |              14 |         33 |      Fixed 
   197 |  JC69 |         4 |     86 |               3 |          5 |      Fixed 
   198 |  JC69 |         4 |    210 |              67 |          2 |      Fixed 
   199 |  JC69 |        36 |     67 |               1 |          2 |      Fixed 
   200 |  JC69 |        38 |    149 |              12 |          8 |      Fixed 
   201 |  JC69 |         6 |     92 |               4 |          3 |      Fixed 
   202 |  JC69 |         4 |     67 |              25 |          3 |      Fixed 
   203 |  JC69 |         4 |    192 |               1 |          2 |      Fixed 
   204 |  JC69 |        40 |    386 |             221 |         20 |      Fixed 
   205 |  JC69 |        40 |    495 |             131 |         28 |      Fixed 
   206 |  JC69 |        32 |    286 |              23 |         28 |      Fixed 
   207 |  JC69 |        10 |    144 |               4 |          4 |      Fixed 
   208 |  JC69 |         8 |    278 |              19 |          6 |      Fixed 
   209 |  JC69 |         6 |     73 |               5 |          3 |      Fixed 
   210 |  JC69 |        40 |    209 |               5 |          9 |      Fixed 
   211 |  JC69 |         4 |    283 |              21 |          6 |      Fixed 
   212 |  JC69 |         6 |    280 |              22 |         12 |      Fixed 
   213 |  JC69 |        38 |     85 |               4 |          5 |      Fixed 
   214 |  JC69 |        38 |    318 |              24 |         19 |      Fixed 
   215 |  JC69 |        30 |    211 |              57 |         19 |      Fixed 
   216 |  JC69 |        14 |    153 |               1 |          3 |      Fixed 
   217 |  JC69 |        40 |    195 |               1 |          2 |      Fixed 
   218 |  JC69 |        40 |    103 |               2 |          3 |      Fixed 
   219 |  JC69 |        30 |     92 |               3 |          4 |      Fixed 
   220 |  JC69 |         8 |    234 |               0 |          1 |      Fixed 
   221 |  JC69 |         4 |     89 |               0 |          1 |      Fixed 
   222 |  JC69 |        40 |    173 |              22 |          7 |      Fixed 
   223 |  JC69 |         4 |     53 |              12 |          2 |      Fixed 
   224 |  JC69 |         8 |    278 |              61 |          8 |      Fixed 
   225 |  JC69 |        12 |    278 |               6 |          5 |      Fixed 
   226 |  JC69 |         4 |    133 |               0 |          1 |      Fixed 
   227 |  JC69 |        40 |    137 |              50 |         15 |      Fixed 
   228 |  JC69 |         6 |     90 |               1 |          2 |      Fixed 
   229 |  JC69 |        10 |    365 |              15 |         14 |      Fixed 
   230 |  JC69 |        40 |     87 |               0 |          1 |      Fixed 
   231 |  JC69 |         6 |     83 |               3 |          5 |      Fixed 
   232 |  JC69 |        12 |     92 |               3 |          5 |      Fixed 
   233 |  JC69 |        28 |    113 |               7 |          5 |      Fixed 
   234 |  JC69 |        32 |    230 |               3 |          5 |      Fixed 
   235 |  JC69 |        22 |    143 |               7 |          5 |      Fixed 
   236 |  JC69 |        30 |    243 |              12 |         32 |      Fixed 
   237 |  JC69 |        18 |    234 |              16 |         10 |      Fixed 
   238 |  JC69 |         6 |    282 |              18 |          7 |      Fixed 
   239 |  JC69 |         6 |    282 |               4 |          4 |      Fixed 
   240 |  JC69 |        18 |    233 |              19 |         12 |      Fixed 
   241 |  JC69 |        40 |    212 |              15 |         18 |      Fixed 
   242 |  JC69 |         8 |    251 |               9 |          6 |      Fixed 
   243 |  JC69 |        40 |    389 |              11 |         16 |      Fixed 
   244 |  JC69 |        36 |     51 |               3 |          6 |      Fixed 
   245 |  JC69 |         4 |     74 |               0 |          1 |      Fixed 
   246 |  JC69 |        28 |    167 |               9 |         19 |      Fixed 
   247 |  JC69 |         4 |    142 |              47 |          3 |      Fixed 
   248 |  JC69 |         8 |    113 |               7 |          3 |      Fixed 
   249 |  JC69 |        32 |     55 |               2 |          3 |      Fixed 
   250 |  JC69 |        28 |    336 |             150 |          9 |      Fixed 
   251 |  JC69 |         8 |    225 |              16 |          7 |      Fixed 
   252 |  JC69 |        12 |    282 |              19 |         11 |      Fixed 
   253 |  JC69 |        28 |    288 |              28 |         24 |      Fixed 
   254 |  JC69 |        20 |    202 |              10 |          6 |      Fixed 
   255 |  JC69 |        40 |    304 |              18 |         39 |      Fixed 
   256 |  JC69 |         6 |     75 |               7 |          5 |      Fixed 
   257 |  JC69 |         4 |    226 |               5 |          3 |      Fixed 
   258 |  JC69 |        40 |    253 |             124 |         45 |      Fixed 
   259 |  JC69 |        20 |    110 |              53 |          9 |      Fixed 
   260 |  JC69 |        28 |    146 |              21 |         14 |      Fixed 
   261 |  JC69 |        20 |     61 |               8 |         11 |      Fixed 
   262 |  JC69 |         4 |    123 |               1 |          2 |      Fixed 
   263 |  JC69 |         6 |    455 |             193 |         11 |      Fixed 
   264 |  JC69 |         4 |    156 |               2 |          3 |      Fixed 
   265 |  JC69 |         4 |    406 |              11 |          6 |      Fixed 
   266 |  JC69 |         8 |    283 |              15 |         10 |      Fixed 
   267 |  JC69 |         6 |     74 |              15 |          7 |      Fixed 
   268 |  JC69 |        40 |    161 |               4 |         16 |      Fixed 
   269 |  JC69 |        20 |    104 |               2 |          2 |      Fixed 
   270 |  JC69 |         4 |    362 |              10 |          5 |      Fixed 
   271 |  JC69 |        34 |     82 |               3 |          3 |      Fixed 
   272 |  JC69 |        38 |    176 |              55 |          7 |      Fixed 
   273 |  JC69 |        34 |    292 |              25 |         19 |      Fixed 
   274 |  JC69 |         6 |     88 |               1 |          3 |      Fixed 
   275 |  JC69 |        30 |    151 |              11 |          6 |      Fixed 
